Applicant_ID,Age,City_Tier,Annual_Income,CIBIL_Score,UPI_Txns_Monthly,Loan_Amount,Loan_Tenure_Months,Default_Status
APP-114295,25,Tier_2,300000,855,29,200000,24,0
APP-114296,25,Tier_2,563050,770,42,100000,36,0
APP-114297,21,Tier_2,963722,900,74,200000,36,0
APP-114298,26,Tier_2,749333,775,49,200000,36,1
APP-114299,33,Tier_1,821642,770,61,50000,24,0
APP-114300,30,Tier_2,523550,684,36,50000,36,0
APP-114301,21,Tier_1,898469,861,50,500000,24,0
APP-114302,43,Tier_1,592677,603,35,100000,36,1
APP-114303,28,Tier_2,742459,745,43,100000,24,0
APP-114304,33,Tier_1,1047244,594,59,50000,12,0
APP-114305,21,Tier_3,383297,838,25,200000,24,0
APP-114306,33,Tier_2,475972,716,33,200000,24,0
APP-114307,40,Tier_2,391660,796,45,100000,24,0
APP-114308,26,Tier_1,1032026,761,78,100000,24,0
APP-114309,43,Tier_2,607697,779,44,100000,12,0
APP-114310,37,Tier_2,895325,784,78,100000,24,0
APP-114311,49,Tier_1,484727,805,34,50000,12,0
APP-114312,32,Tier_1,1069335,833,79,100000,24,0
APP-114313,34,Tier_3,873906,763,77,500000,36,0
APP-114314,36,Tier_2,379410,818,37,100000,36,1
APP-114315,21,Tier_2,713345,720,58,100000,36,0
APP-114316,21,Tier_1,973448,676,82,200000,12,0
APP-114317,26,Tier_1,874062,703,77,50000,36,0
APP-114318,37,Tier_1,1199481,769,84,200000,12,0
APP-114319,37,Tier_1,705973,756,64,200000,36,1
APP-114320,25,Tier_2,357229,900,39,50000,24,0
APP-114321,39,Tier_1,597626,710,51,50000,36,0
APP-114322,32,Tier_1,958300,723,61,100000,12,0
APP-114323,33,Tier_1,731220,763,58,100000,12,0
APP-114324,32,Tier_1,961185,823,69,200000,12,1
APP-114325,24,Tier_2,769028,707,66,50000,36,0
APP-114326,36,Tier_1,405978,754,36,100000,36,0
APP-114327,26,Tier_2,552335,772,50,50000,12,0
APP-114328,37,Tier_3,457698,712,21,50000,36,0
APP-114329,29,Tier_1,654332,660,42,100000,12,0
APP-114330,41,Tier_1,804714,741,56,50000,12,1
APP-114331,42,Tier_1,801280,681,43,200000,24,0
APP-114332,24,Tier_2,795239,824,56,50000,12,0
APP-114333,21,Tier_3,602627,747,42,100000,36,0
APP-114334,41,Tier_2,633646,673,48,100000,24,0
APP-114335,32,Tier_1,480017,700,29,200000,36,1
APP-114336,31,Tier_1,765350,800,47,200000,12,0
APP-114337,47,Tier_3,447635,719,21,50000,36,0
APP-114338,27,Tier_2,618240,866,37,200000,36,0
APP-114339,34,Tier_2,783249,691,62,100000,24,0
APP-114340,38,Tier_1,592878,760,43,50000,24,0
APP-114341,38,Tier_3,300000,724,13,50000,12,0
APP-114342,21,Tier_2,636838,794,37,50000,36,0
APP-114343,26,Tier_3,458889,771,39,200000,24,0
APP-114344,25,Tier_1,731096,736,53,100000,36,0
APP-114345,31,Tier_1,1103614,670,76,50000,12,0
APP-114346,39,Tier_1,621728,703,45,100000,24,0
APP-114347,36,Tier_3,312095,710,19,100000,24,0
APP-114348,24,Tier_1,967026,810,80,100000,24,0
APP-114349,38,Tier_1,835169,768,47,200000,24,0
APP-114350,27,Tier_3,643644,765,53,50000,24,0
APP-114351,29,Tier_1,698901,664,48,50000,36,0
APP-114352,43,Tier_1,573134,900,47,50000,36,1
APP-114353,38,Tier_3,384370,688,16,100000,12,0
APP-114354,23,Tier_3,300000,637,16,50000,24,0
APP-114355,38,Tier_2,364575,827,36,200000,12,0
APP-114356,37,Tier_2,801381,765,72,100000,36,0
APP-114357,40,Tier_2,372224,865,25,50000,24,0
APP-114358,33,Tier_3,371841,648,36,200000,12,1
APP-114359,31,Tier_2,850938,697,62,50000,36,0
APP-114360,26,Tier_1,772088,811,58,100000,24,0
APP-114361,27,Tier_2,533098,800,37,100000,24,0
APP-114362,29,Tier_1,837297,695,61,200000,24,0
APP-114363,36,Tier_3,300000,729,26,200000,12,0
APP-114364,21,Tier_2,356408,753,42,100000,12,0
APP-114365,21,Tier_2,523397,681,25,50000,12,0
APP-114366,22,Tier_1,1048015,728,80,100000,12,0
APP-114367,44,Tier_1,575826,792,32,500000,12,0
APP-114368,39,Tier_1,583133,829,55,100000,24,0
APP-114369,31,Tier_1,765000,708,46,200000,12,0
APP-114370,33,Tier_1,685978,814,52,100000,24,0
APP-114371,24,Tier_1,1145040,848,86,100000,36,0
APP-114372,29,Tier_2,525826,820,49,100000,24,0
APP-114373,38,Tier_2,522838,768,53,50000,36,0
APP-114374,38,Tier_3,419391,697,23,100000,24,0
APP-114375,41,Tier_2,580565,742,56,200000,12,0
APP-114376,42,Tier_2,371080,863,30,50000,12,1
APP-114377,22,Tier_1,731171,841,63,200000,24,0
APP-114378,32,Tier_1,476448,732,43,100000,36,0
APP-114379,39,Tier_3,608594,684,51,50000,24,0
APP-114380,27,Tier_3,341070,705,36,100000,24,0
APP-114381,30,Tier_3,423436,870,46,100000,36,0
APP-114382,39,Tier_2,735266,845,59,100000,12,0
APP-114383,29,Tier_2,529387,685,27,50000,12,0
APP-114384,40,Tier_1,706041,637,62,200000,24,1
APP-114385,40,Tier_3,456941,740,22,50000,12,0
APP-114386,39,Tier_3,346243,675,28,500000,36,1
APP-114387,23,Tier_3,581263,767,47,50000,12,0
APP-114388,30,Tier_1,963471,724,65,100000,12,0
APP-114389,30,Tier_2,486712,716,47,50000,12,0
APP-114390,21,Tier_1,1054835,865,81,50000,36,0
APP-114391,31,Tier_1,1237595,750,91,50000,24,0
APP-114392,21,Tier_1,712778,736,51,200000,12,0
APP-114393,21,Tier_1,942852,694,62,200000,24,0
APP-114394,21,Tier_1,803074,758,60,200000,36,1
APP-114395,33,Tier_2,414884,737,30,200000,36,0
APP-114396,21,Tier_3,483746,741,39,100000,24,0
APP-114397,30,Tier_2,760607,742,41,50000,12,0
APP-114398,36,Tier_1,613759,692,50,100000,24,0
APP-114399,37,Tier_1,588880,792,36,100000,24,0
APP-114400,33,Tier_2,735005,745,58,200000,24,0
APP-114401,21,Tier_1,824220,649,51,50000,36,0
APP-114402,45,Tier_1,755211,605,40,100000,36,0
APP-114403,21,Tier_2,300000,650,22,100000,24,0
APP-114404,24,Tier_3,565298,718,42,50000,36,0
APP-114405,22,Tier_3,547260,746,47,100000,12,0
APP-114406,24,Tier_1,876282,866,72,50000,36,0
APP-114407,36,Tier_2,563692,776,34,50000,24,0
APP-114408,30,Tier_3,324469,678,25,100000,36,0
APP-114409,25,Tier_1,824353,900,53,200000,24,0
APP-114410,25,Tier_2,418894,835,30,50000,12,0
APP-114411,37,Tier_2,583353,647,35,50000,24,1
APP-114412,21,Tier_1,460090,864,26,100000,24,0
APP-114413,51,Tier_1,785744,707,50,500000,24,1
APP-114414,21,Tier_1,936361,562,73,50000,12,1
APP-114415,24,Tier_2,466063,651,23,100000,12,0
APP-114416,30,Tier_3,700811,811,49,100000,12,0
APP-114417,35,Tier_1,691511,757,56,50000,24,0
APP-114418,29,Tier_1,1164147,850,78,100000,24,0
APP-114419,21,Tier_3,770204,877,41,500000,12,0
APP-114420,27,Tier_3,848440,573,50,500000,36,1
APP-114421,43,Tier_1,314001,670,12,50000,36,0
APP-114422,42,Tier_2,324323,643,38,50000,12,1
APP-114423,43,Tier_1,1257906,785,76,500000,36,0
APP-114424,21,Tier_1,612816,669,32,200000,24,1
APP-114425,41,Tier_2,619778,744,57,100000,24,0
APP-114426,44,Tier_3,687391,795,60,500000,12,0
APP-114427,21,Tier_2,726986,643,61,50000,24,0
APP-114428,26,Tier_1,734693,607,53,100000,36,0
APP-114429,27,Tier_3,880148,802,52,50000,12,0
APP-114430,32,Tier_3,732983,798,52,50000,24,0
APP-114431,28,Tier_3,631894,646,56,100000,36,1
APP-114432,36,Tier_1,300000,719,37,200000,12,0
APP-114433,30,Tier_1,736007,760,46,200000,36,0
APP-114434,44,Tier_3,663812,801,53,200000,36,0
APP-114435,27,Tier_2,350353,700,20,200000,12,1
APP-114436,30,Tier_3,376317,799,30,100000,12,0
APP-114437,32,Tier_2,452893,871,35,50000,12,0
APP-114438,29,Tier_3,408572,715,19,50000,12,0
APP-114439,43,Tier_1,826016,707,71,50000,36,1
APP-114440,21,Tier_1,713748,900,61,50000,24,0
APP-114441,43,Tier_1,1022682,752,72,50000,24,0
APP-114442,33,Tier_2,300000,678,22,200000,36,0
APP-114443,35,Tier_2,580996,694,33,100000,12,0
APP-114444,35,Tier_1,755987,732,56,50000,36,0
APP-114445,40,Tier_2,344652,811,36,50000,36,0
APP-114446,37,Tier_3,300000,676,24,50000,12,0
APP-114447,46,Tier_1,595636,830,47,50000,12,0
APP-114448,29,Tier_1,825502,700,73,100000,12,1
APP-114449,35,Tier_3,301015,729,22,50000,12,0
APP-114450,27,Tier_1,930314,696,80,100000,36,0
APP-114451,24,Tier_2,592982,659,31,100000,36,0
APP-114452,21,Tier_1,891004,697,56,100000,12,0
APP-114453,29,Tier_1,993678,745,73,200000,12,0
APP-114454,44,Tier_3,556530,658,53,100000,12,0
APP-114455,26,Tier_2,490602,703,38,50000,24,0
APP-114456,28,Tier_1,1060382,779,70,100000,24,0
APP-114457,23,Tier_3,522520,750,38,100000,12,0
APP-114458,36,Tier_1,600565,758,32,200000,12,0
APP-114459,34,Tier_1,697455,556,52,50000,12,1
APP-114460,35,Tier_2,571098,743,51,100000,12,0
APP-114461,39,Tier_3,422147,765,33,200000,24,0
APP-114462,35,Tier_1,723580,776,47,50000,24,0
APP-114463,28,Tier_1,571648,676,35,50000,12,0
APP-114464,38,Tier_2,300000,718,30,100000,12,0
APP-114465,22,Tier_1,942212,710,55,500000,36,0
APP-114466,34,Tier_1,859091,900,66,50000,12,0
APP-114467,41,Tier_1,684291,591,45,200000,36,1
APP-114468,40,Tier_2,632499,745,56,200000,36,0
APP-114469,33,Tier_2,300000,718,20,100000,24,0
APP-114470,28,Tier_2,493903,849,34,50000,12,0
APP-114471,21,Tier_1,950896,773,69,200000,36,0
APP-114472,22,Tier_3,756385,685,52,100000,36,0
APP-114473,21,Tier_1,934309,787,52,500000,36,0
APP-114474,33,Tier_1,805125,872,67,50000,12,0
APP-114475,50,Tier_3,658481,648,38,200000,12,1
APP-114476,23,Tier_3,348691,762,22,100000,24,0
APP-114477,22,Tier_1,892801,685,75,50000,12,0
APP-114478,41,Tier_2,544025,778,33,100000,12,0
APP-114479,47,Tier_3,817976,846,72,200000,12,0
APP-114480,38,Tier_2,300000,853,26,200000,36,0
APP-114481,31,Tier_1,570777,792,44,50000,36,0
APP-114482,21,Tier_3,555456,710,39,100000,36,0
APP-114483,38,Tier_3,334673,668,26,100000,36,0
APP-114484,36,Tier_1,969099,707,58,100000,12,0
APP-114485,27,Tier_2,529128,802,25,200000,36,0
APP-114486,29,Tier_1,1059687,790,68,100000,36,0
APP-114487,45,Tier_2,569020,596,42,50000,24,0
APP-114488,37,Tier_1,685998,711,37,50000,24,0
APP-114489,23,Tier_2,365761,798,29,50000,24,0
APP-114490,21,Tier_1,754322,647,52,100000,36,0
APP-114491,33,Tier_1,684363,763,43,100000,12,0
APP-114492,40,Tier_1,629045,750,34,200000,12,0
APP-114493,40,Tier_1,829356,682,48,200000,36,0
APP-114494,37,Tier_1,1044889,882,82,200000,24,0
APP-114495,39,Tier_2,566810,714,27,100000,24,0
APP-114496,30,Tier_1,997764,690,67,100000,36,0
APP-114497,44,Tier_1,540280,840,34,100000,36,0
APP-114498,21,Tier_1,825707,782,49,200000,24,0
APP-114499,33,Tier_2,645031,778,49,200000,24,0
APP-114500,40,Tier_3,359732,854,37,50000,36,0
APP-114501,21,Tier_2,300000,792,36,100000,36,0
APP-114502,36,Tier_1,782133,859,45,100000,36,0
APP-114503,52,Tier_2,759865,809,45,200000,24,0
APP-114504,37,Tier_3,575804,694,57,100000,36,0
APP-114505,30,Tier_1,535012,773,25,500000,24,1
APP-114506,40,Tier_1,893481,700,76,500000,36,0
APP-114507,33,Tier_1,814474,688,67,50000,12,1
APP-114508,28,Tier_1,870965,816,56,500000,36,0
APP-114509,40,Tier_2,302778,783,37,50000,36,0
APP-114510,38,Tier_1,774276,691,49,500000,36,0
APP-114511,39,Tier_1,893489,799,50,50000,12,0
APP-114512,34,Tier_3,300000,796,10,500000,12,1
APP-114513,35,Tier_3,300000,847,34,50000,12,0
APP-114514,24,Tier_2,609106,801,43,100000,12,0
APP-114515,22,Tier_1,887331,800,62,100000,24,0
APP-114516,21,Tier_1,924446,825,54,500000,24,0
APP-114517,34,Tier_1,957853,741,57,100000,36,0
APP-114518,46,Tier_3,551938,852,49,500000,24,1
APP-114519,31,Tier_1,1091034,651,64,500000,36,1
APP-114520,38,Tier_3,347130,900,35,50000,24,0
APP-114521,29,Tier_1,1069445,686,76,200000,36,0
APP-114522,27,Tier_2,494494,650,50,100000,36,0
APP-114523,30,Tier_3,918148,895,69,200000,12,0
APP-114524,22,Tier_1,912342,712,71,100000,36,1
APP-114525,40,Tier_2,732112,718,65,50000,24,0
APP-114526,41,Tier_2,858634,804,69,100000,24,0
APP-114527,21,Tier_2,465141,704,27,500000,36,0
APP-114528,28,Tier_1,877123,872,73,50000,36,0
APP-114529,29,Tier_3,561931,821,52,100000,24,0
APP-114530,37,Tier_3,300000,794,39,200000,36,0
APP-114531,34,Tier_3,720863,789,59,50000,24,0
APP-114532,38,Tier_1,648497,829,61,200000,36,0
APP-114533,30,Tier_1,742325,900,65,200000,24,0
APP-114534,25,Tier_2,300000,824,14,200000,24,0
APP-114535,38,Tier_1,873727,758,75,50000,24,0
APP-114536,43,Tier_2,300000,802,14,100000,36,0
APP-114537,33,Tier_3,578692,866,45,50000,12,0
APP-114538,28,Tier_2,300000,746,39,200000,12,0
APP-114539,26,Tier_1,835493,705,51,500000,36,1
APP-114540,33,Tier_1,801769,741,44,200000,12,0
APP-114541,30,Tier_1,529072,647,52,50000,36,0
APP-114542,54,Tier_1,483931,756,31,200000,24,1
APP-114543,23,Tier_1,824217,758,44,200000,12,1
APP-114544,32,Tier_1,532726,789,50,200000,24,0
APP-114545,27,Tier_1,678035,739,40,100000,24,0
APP-114546,35,Tier_1,1148055,696,83,100000,24,0
APP-114547,30,Tier_1,313085,741,27,50000,24,0
APP-114548,32,Tier_3,696308,893,47,50000,36,0
APP-114549,28,Tier_3,449307,688,30,50000,36,0
APP-114550,41,Tier_1,909856,900,69,500000,36,0
APP-114551,36,Tier_1,669639,730,59,50000,12,0
APP-114552,38,Tier_2,509328,682,28,50000,12,0
APP-114553,21,Tier_3,300000,723,24,50000,36,0
APP-114554,29,Tier_3,495744,869,33,100000,12,0
APP-114555,37,Tier_2,588254,875,50,200000,36,1
APP-114556,36,Tier_1,1068572,666,82,500000,12,1
APP-114557,31,Tier_2,607306,787,52,100000,24,0
APP-114558,39,Tier_1,1036700,803,78,200000,12,0
APP-114559,26,Tier_1,860474,900,64,50000,24,1
APP-114560,47,Tier_2,696578,777,42,50000,24,0
APP-114561,45,Tier_1,720948,694,39,500000,24,0
APP-114562,39,Tier_3,483770,831,29,100000,36,0
APP-114563,27,Tier_1,869376,704,52,200000,36,0
APP-114564,26,Tier_1,1006345,766,60,50000,12,0
APP-114565,29,Tier_1,931193,691,78,200000,24,1
APP-114566,28,Tier_3,546493,673,43,200000,36,0
APP-114567,21,Tier_3,407218,801,25,500000,12,0
APP-114568,31,Tier_3,557733,718,28,50000,36,0
APP-114569,21,Tier_1,574726,642,50,100000,36,1
APP-114570,23,Tier_1,527969,710,33,100000,12,0
APP-114571,29,Tier_1,907613,565,52,200000,12,0
APP-114572,43,Tier_2,459692,715,39,50000,12,0
APP-114573,26,Tier_1,1188063,899,80,200000,36,0
APP-114574,41,Tier_2,870504,875,64,50000,24,0
APP-114575,28,Tier_1,644771,640,42,100000,36,0
APP-114576,24,Tier_1,786283,844,59,50000,24,0
APP-114577,42,Tier_1,553846,815,47,100000,12,0
APP-114578,40,Tier_1,1140527,872,89,50000,36,0
APP-114579,46,Tier_2,564643,712,43,100000,36,0
APP-114580,27,Tier_2,685028,752,44,100000,24,0
APP-114581,39,Tier_2,766484,828,69,50000,12,0
APP-114582,40,Tier_3,610744,752,47,100000,24,0
APP-114583,34,Tier_1,1076218,802,84,100000,36,0
APP-114584,39,Tier_3,794830,851,58,100000,24,0
APP-114585,21,Tier_1,943727,760,53,50000,12,0
APP-114586,35,Tier_3,406767,658,31,200000,12,0
APP-114587,25,Tier_2,492677,859,41,50000,36,0
APP-114588,33,Tier_1,834323,851,71,100000,24,0
APP-114589,54,Tier_1,522507,773,38,500000,12,1
APP-114590,27,Tier_3,701374,694,56,100000,12,0
APP-114591,29,Tier_1,555824,836,50,100000,36,0
APP-114592,27,Tier_1,625915,826,55,100000,36,0
APP-114593,27,Tier_3,538816,816,50,200000,36,0
APP-114594,26,Tier_1,1056895,729,66,200000,12,0
APP-114595,33,Tier_3,812925,870,58,100000,36,0
APP-114596,26,Tier_1,817962,699,44,50000,24,0
APP-114597,31,Tier_1,577026,837,47,100000,24,0
APP-114598,29,Tier_2,597548,832,44,100000,12,0
APP-114599,31,Tier_1,812408,703,50,50000,36,0
APP-114600,37,Tier_1,744448,527,54,50000,12,0
APP-114601,39,Tier_1,796827,759,55,200000,36,0
APP-114602,21,Tier_1,753651,650,59,200000,12,1
APP-114603,34,Tier_2,352475,769,17,100000,12,1
APP-114604,35,Tier_2,488463,818,39,500000,36,0
APP-114605,33,Tier_2,562221,688,33,50000,12,0
APP-114606,26,Tier_1,977603,841,64,50000,24,0
APP-114607,39,Tier_1,781656,711,45,200000,12,0
APP-114608,21,Tier_1,736319,850,44,50000,36,0
APP-114609,41,Tier_1,766223,752,46,200000,12,0
APP-114610,39,Tier_1,734909,747,51,50000,36,0
APP-114611,41,Tier_1,1127873,634,87,50000,36,1
APP-114612,38,Tier_1,1123040,829,71,50000,24,0
APP-114613,24,Tier_3,431181,776,27,50000,24,0
APP-114614,33,Tier_1,833847,772,60,50000,24,0
APP-114615,29,Tier_3,452995,732,25,50000,24,0
APP-114616,43,Tier_2,910930,803,76,50000,24,0
APP-114617,21,Tier_2,724932,771,53,100000,24,0
APP-114618,34,Tier_1,669207,727,39,200000,24,0
APP-114619,34,Tier_3,832894,615,54,100000,12,1
APP-114620,38,Tier_2,513219,738,30,200000,12,0
APP-114621,29,Tier_2,354511,719,33,50000,36,0
APP-114622,47,Tier_1,495351,812,27,50000,24,0
APP-114623,36,Tier_2,574341,829,48,100000,12,0
APP-114624,30,Tier_2,765479,751,44,100000,12,0
APP-114625,33,Tier_3,478560,830,30,50000,12,0
APP-114626,21,Tier_1,474702,657,25,200000,36,0
APP-114627,35,Tier_1,504693,739,30,200000,36,0
APP-114628,22,Tier_1,650723,796,35,50000,36,0
APP-114629,24,Tier_1,781143,732,55,100000,12,0
APP-114630,34,Tier_2,682525,700,54,50000,24,0
APP-114631,44,Tier_2,556042,681,28,50000,24,0
APP-114632,27,Tier_3,671712,900,52,50000,12,0
APP-114633,31,Tier_3,412576,775,28,100000,12,0
APP-114634,26,Tier_1,635330,733,43,50000,36,0
APP-114635,31,Tier_1,906234,689,57,50000,12,0
APP-114636,45,Tier_3,505243,863,31,200000,36,0
APP-114637,27,Tier_2,495048,884,30,100000,36,0
APP-114638,30,Tier_1,832719,814,58,50000,36,0
APP-114639,26,Tier_1,889536,792,70,100000,24,0
APP-114640,21,Tier_1,991561,900,78,500000,24,0
APP-114641,39,Tier_1,872349,723,56,500000,36,0
APP-114642,27,Tier_1,751353,661,55,50000,12,0
APP-114643,26,Tier_3,744469,650,55,100000,36,0
APP-114644,33,Tier_1,969866,788,78,200000,12,0
APP-114645,33,Tier_1,940905,620,63,200000,24,1
APP-114646,21,Tier_2,345707,728,33,200000,12,0
APP-114647,41,Tier_1,762663,606,64,50000,36,0
APP-114648,25,Tier_1,1174261,814,77,100000,36,0
APP-114649,37,Tier_1,822253,657,67,50000,12,0
APP-114650,23,Tier_2,418096,806,43,100000,36,0
APP-114651,34,Tier_1,1069889,632,78,50000,12,1
APP-114652,46,Tier_2,300000,794,20,50000,12,0
APP-114653,42,Tier_2,631103,667,45,100000,12,0
APP-114654,37,Tier_1,744290,671,61,100000,36,0
APP-114655,60,Tier_2,404047,634,39,50000,12,1
APP-114656,21,Tier_1,601160,779,40,50000,36,0
APP-114657,33,Tier_1,780360,737,65,50000,12,1
APP-114658,28,Tier_1,763470,801,61,100000,12,0
APP-114659,34,Tier_1,853353,863,60,50000,36,0
APP-114660,32,Tier_1,876041,596,69,100000,12,0
APP-114661,30,Tier_1,815509,725,69,500000,36,1
APP-114662,30,Tier_2,802874,659,64,200000,36,0
APP-114663,21,Tier_3,815142,694,60,200000,12,0
APP-114664,33,Tier_1,656976,896,34,200000,24,0
APP-114665,37,Tier_3,968606,631,74,50000,24,0
APP-114666,45,Tier_1,499021,881,46,50000,12,0
APP-114667,34,Tier_3,797500,775,71,500000,36,0
APP-114668,31,Tier_3,473336,740,42,100000,24,0
APP-114669,41,Tier_1,791423,772,43,200000,36,0
APP-114670,29,Tier_3,307233,796,15,200000,36,0
APP-114671,41,Tier_1,528092,857,40,500000,24,0
APP-114672,36,Tier_1,656297,698,44,100000,36,0
APP-114673,29,Tier_1,1309160,772,105,100000,24,0
APP-114674,24,Tier_1,872233,806,67,100000,12,0
APP-114675,40,Tier_2,725771,726,58,50000,12,0
APP-114676,30,Tier_1,1154978,880,95,50000,12,0
APP-114677,41,Tier_2,676290,782,36,50000,36,0
APP-114678,35,Tier_2,411951,594,42,50000,36,0
APP-114679,21,Tier_1,633104,795,51,100000,12,0
APP-114680,31,Tier_1,1126783,900,75,200000,24,0
APP-114681,31,Tier_2,573367,843,42,200000,36,0
APP-114682,26,Tier_2,493773,689,46,500000,36,0
APP-114683,31,Tier_1,703664,798,48,200000,24,0
APP-114684,21,Tier_1,848486,621,66,100000,24,0
APP-114685,37,Tier_2,594928,811,43,100000,24,0
APP-114686,33,Tier_1,652546,601,33,100000,36,0
APP-114687,40,Tier_3,622200,840,55,200000,24,0
APP-114688,21,Tier_1,1277324,844,93,100000,24,0
APP-114689,27,Tier_3,455239,701,35,100000,36,0
APP-114690,33,Tier_1,857037,755,49,50000,36,0
APP-114691,47,Tier_2,462413,787,30,100000,24,0
APP-114692,33,Tier_2,559561,562,41,100000,12,1
APP-114693,32,Tier_3,623120,708,33,200000,24,0
APP-114694,33,Tier_1,1042139,743,71,500000,24,0
APP-114695,22,Tier_2,300000,822,34,50000,24,0
APP-114696,21,Tier_1,830851,533,67,50000,36,1
APP-114697,36,Tier_3,506785,780,34,100000,24,0
APP-114698,37,Tier_1,930900,771,57,100000,24,0
APP-114699,27,Tier_3,373181,668,20,50000,24,0
APP-114700,45,Tier_1,550218,706,36,50000,36,0
APP-114701,43,Tier_1,1073654,873,75,200000,12,1
APP-114702,21,Tier_2,409747,863,27,50000,24,0
APP-114703,44,Tier_1,624421,738,48,200000,12,0
APP-114704,22,Tier_1,1302899,815,77,200000,36,0
APP-114705,35,Tier_1,769106,848,61,50000,24,0
APP-114706,21,Tier_1,1168715,722,69,100000,24,0
APP-114707,23,Tier_3,580069,686,38,50000,12,0
APP-114708,29,Tier_1,1007767,769,81,100000,36,0
APP-114709,24,Tier_2,442859,748,48,200000,24,1
APP-114710,27,Tier_2,460527,793,42,200000,36,0
APP-114711,36,Tier_2,707295,632,61,200000,24,1
APP-114712,34,Tier_2,632264,877,53,100000,24,0
APP-114713,41,Tier_1,622722,874,49,100000,36,0
APP-114714,28,Tier_1,676519,662,59,50000,24,0
APP-114715,40,Tier_1,1160985,819,79,50000,36,0
APP-114716,44,Tier_2,535753,730,51,200000,36,0
APP-114717,21,Tier_3,536670,753,36,200000,12,0
APP-114718,26,Tier_1,752733,888,53,50000,24,0
APP-114719,35,Tier_2,662762,769,58,50000,36,0
APP-114720,32,Tier_1,944265,694,54,500000,12,0
APP-114721,39,Tier_1,1019413,812,70,500000,12,0
APP-114722,34,Tier_1,924986,655,60,500000,24,0
APP-114723,48,Tier_3,623670,679,36,100000,12,1
APP-114724,31,Tier_2,569781,715,36,200000,36,0
APP-114725,24,Tier_3,599034,650,54,50000,12,0
APP-114726,37,Tier_2,300000,703,24,100000,12,1
APP-114727,32,Tier_1,772273,706,44,50000,36,0
APP-114728,25,Tier_3,440249,788,31,500000,12,0
APP-114729,36,Tier_3,300000,862,31,100000,36,0
APP-114730,34,Tier_3,300000,607,38,100000,24,1
APP-114731,21,Tier_1,651005,821,53,200000,36,0
APP-114732,38,Tier_3,448261,730,39,50000,36,0
APP-114733,38,Tier_2,565535,754,35,200000,24,0
APP-114734,31,Tier_1,1050895,712,67,100000,12,1
APP-114735,38,Tier_2,427908,628,39,50000,36,1
APP-114736,35,Tier_1,873593,589,73,100000,24,0
APP-114737,22,Tier_1,584267,671,50,500000,36,0
APP-114738,23,Tier_1,365493,805,37,200000,36,0
APP-114739,21,Tier_3,302968,881,36,50000,36,0
APP-114740,24,Tier_2,560957,730,35,100000,36,0
APP-114741,47,Tier_1,543707,859,55,200000,36,0
APP-114742,41,Tier_1,755495,704,69,200000,36,0
APP-114743,34,Tier_1,600508,793,33,50000,12,0
APP-114744,56,Tier_1,636909,781,57,50000,36,0
APP-114745,31,Tier_3,300000,724,36,100000,36,0
APP-114746,34,Tier_3,566175,900,27,500000,24,0
APP-114747,21,Tier_2,450118,714,34,50000,12,0
APP-114748,30,Tier_2,713695,684,40,200000,24,0
APP-114749,31,Tier_1,604770,828,48,50000,12,0
APP-114750,29,Tier_3,336624,632,17,100000,24,0
APP-114751,29,Tier_3,651185,616,48,200000,12,0
APP-114752,34,Tier_3,588243,853,31,50000,24,0
APP-114753,36,Tier_1,980670,680,59,500000,36,0
APP-114754,27,Tier_3,300000,720,14,50000,24,0
APP-114755,27,Tier_2,300000,786,21,100000,12,0
APP-114756,26,Tier_2,464490,770,37,50000,12,1
APP-114757,29,Tier_2,436165,656,30,50000,12,0
APP-114758,54,Tier_1,887247,715,61,50000,24,0
APP-114759,29,Tier_1,813504,712,67,500000,36,0
APP-114760,26,Tier_3,576216,773,35,200000,12,0
APP-114761,25,Tier_2,300000,665,36,50000,36,0
APP-114762,43,Tier_1,919253,807,72,50000,12,0
